id,formation_energy_ev_natom,bandgap_energy_ev
1,0.20056612998450873,1.5675039540219586
2,0.06699452325892707,3.801186634278565
3,0.13860920048136904,3.5692632503487403
4,0.04364514477128978,2.9844959837428178
5,0.11479337470882456,1.6342765918016084
6,0.05501553366002554,4.441406104029738
7,0.06693076173905865,3.2442924940260127
8,0.11642835109341831,2.0979120217525633
9,0.07767909775247972,2.653304947743891
10,0.2553437697706613,2.9021550510369707
11,0.17996928293992198,1.8750826427585707
12,0.11762694437493337,2.6742444210140093
13,0.30859240692188905,1.0622537942836061
14,0.17804438073075346,1.6966640785709615
15,0.06326337609789334,0.9536685633647721
16,0.2622839145005855,3.375892708754691
17,0.2168186470753426,1.6717735930142226
18,0.20051164254800824,2.3868441797822015
19,0.34759214654513926,1.4288718655661796
20,0.15864958512975136,1.5055582460336154
21,0.09755983660943457,1.7420872615766712
22,0.15078401426262644,2.85230719660467
23,0.15265796878520632,1.7738311000575777
24,0.1694078850796359,3.1359721073240507
25,0.011114793313026894,2.6769027461123187
26,0.13918732826641644,0.9601172277907608
27,0.25315996275821817,1.407471439015353
28,0.19761937002208185,1.8875115801635047
29,0.11928908663321636,1.1722140458223294
30,0.21524420521343757,1.9004653871529626
31,0.23857818866235903,1.1298896312437137
32,0.17926741675910307,1.8203296915162355
33,0.11645467970811296,1.4924987748454441
34,0.21783585631783353,1.6838204279338242
35,0.03547138759677182,0.9382308219574043
36,0.22821720255160471,0.7776407916899188
37,0.14422425495104108,3.743425939250301
38,0.12050619782667127,1.5011437465765312
39,0.25125047736946726,1.973200265012565
40,0.11295544364475063,3.3846473307785345
41,0.058045837986355764,3.949336479905469
42,0.15011273505797362,3.2553346450658864
43,0.058045837986355764,3.949336479905469
44,0.1916011436842382,1.441388295192155
45,0.29094495833101064,0.703544923554432
46,0.05956877202333999,3.7250886333495146
47,0.21559305716800736,1.8607747665591887
48,0.3079366256172875,1.9026614005475793
49,0.21471111408573051,3.530894031842763
50,0.12506522485637106,1.1945917676493991
51,0.13982654561914387,2.043869798835658
52,0.1642006504280289,1.3910459602047922
53,0.2238361018426076,1.6484278852294665
54,0.26229367934092807,2.485509089434345
55,0.12957902432701474,2.7036376070186634
56,0.2791930090884307,0.4628376646696779
57,0.20098146984673804,2.3155197925370885
58,0.27067724778680713,2.447902418265585
59,0.18391381865512813,0.9849775196198607
60,0.13361649354833105,2.8095678912042104
61,0.31334056368723395,0.24320400220312877
62,0.18432247297823778,1.6288391527050408
63,0.30009244602661056,1.884587086737156
64,0.22334654377300467,3.3629678157376475
65,0.3612261710131861,1.0213237337447936
66,0.07455159367054875,2.7729599781268917
67,0.06693076173905865,3.2442924940260127
68,0.20310035433067242,2.248922850660165
69,0.21685729405362508,3.476308121578768
70,0.29768256172428664,1.7060384257056285
71,0.07210060531360796,2.538440028729383
72,0.10222650117248122,3.125299904306303
73,0.02819691771583166,2.397757776969229
74,0.08562165267977662,1.7873554981758843
75,0.2861496354926203,1.6276835360768018
76,0.2763745067823038,2.9660155537421815
77,0.32033315735090184,1.1155222174356254
78,0.23763058971235296,2.2951433804119006
79,0.18023107966155294,2.3616213763307314
80,0.26088544779486256,1.2438427641391172
81,0.11295544364475063,3.3846473307785345
82,0.06479391747780028,3.4763168563986255
83,0.23582659222665825,1.033969653013628
84,0.08196269144900725,0.9958612722548423
85,0.11295544364475063,3.3846473307785345
86,0.18742406581941395,2.9951868042116985
87,0.060917211214473355,3.2034796703519532
88,0.0426338085981115,2.73554655132466
89,0.10009964172058972,4.262890214085928
90,0.3297166974407446,1.557198777605663
91,0.09599563423716972,4.358778313682706
92,0.21250014325414668,0.7562988629506435
93,0.2084558829519665,2.390112278953893
94,0.043983885461784666,2.0122024818119826
95,0.06693076173905865,3.2442924940260127
96,0.3064608403110469,1.1426023403182626
97,0.2671781936392108,2.028904724800668
98,0.051417205340840155,1.4439291809176211
99,0.05379436740622623,1.9711326548131183
100,0.28002743548495346,1.0565170103654964
101,0.16618861351162195,1.5765013425116194
102,0.05956877202333999,3.7250886333495146
103,0.25046619611202914,2.0073784737614915
104,0.3227671301339683,1.3783357213542828
105,0.2553554563807552,1.376607838703677
106,0.10009964172058972,4.262890214085928
107,0.09686664878790907,4.081696555982489
108,0.21331765143440862,2.5745631672325544
109,0.1846642943273764,2.236072879706626
110,0.18148730246684863,0.7539919232804095
111,0.28997217073420245,1.0153867468449675
112,0.07446384024297004,2.9991987493049237
113,0.216619183865987,2.293596693809377
114,0.6688794923356909,2.136735277304979
115,0.3703347350369768,1.9757599842560012
116,0.22126638450208702,2.6301497807580745
117,0.1810860989447889,2.319242826410459
118,0.2716051142124343,2.1118727055727504
119,0.2084558829519665,2.390112278953893
120,0.19247800877019472,2.286745110701304
121,0.28602994611264876,2.064489493757719
122,0.1548499937634915,1.8153756215178873
123,0.03547138759677182,0.9382308219574043
124,0.29914503614462973,-0.0037849892205485958
125,0.14454743301757844,1.2717728742209147
126,0.12040373581658059,3.4359277509065578
127,0.06052479471509287,2.465878517468809
128,0.35630674806907336,2.277578667519265
129,0.3670179572636698,1.336376790444774
130,0.2555746750269918,1.6259170390836744
131,0.1080516112397163,3.3770529207358777
132,0.30485582096632413,0.1607663363363372
133,0.06693076173905865,3.2442924940260127
134,0.15441531203396153,1.3466145819620579
135,0.14835208335762218,2.7228436230070656
136,0.18749956962710712,0.8368317143977038
137,0.20401389013204607,0.7936848923491198
138,0.2716051142124343,2.1118727055727504
139,0.16021271917998092,1.915185210047639
140,0.1851341216261062,2.164748492461513
141,0.15168471899647784,1.7181914418033557
142,0.17513003601106902,3.1173597070664982
143,0.22334654377300467,3.3629678157376475
144,0.06406461949154618,0.9407195132371271
145,0.3617160332029812,1.7599358592424323
146,0.06949173511247864,4.114854426537931
147,0.13799125324658235,1.6767427066370146
148,0.17568823576057468,2.0189466446377082
149,0.25674284731758235,2.0512018675071886
150,0.10368082336572115,1.2270488503272645
151,0.1806842812452345,1.6038763426718106
152,0.06054541914818401,3.7155712363964994
153,0.09373512363663394,4.480035542641417
154,0.2106198977908207,3.869141032511834
155,0.11928908663321636,1.1722140458223294
156,0.0348053113957576,2.643220580808702
157,0.10870983060158323,2.1213077569991583
158,0.03677896909357514,5.141462300322019
159,0.09599563423716972,4.358778313682706
160,0.09587658370946883,1.580235973946401
161,0.22053382385638542,2.0387169795067166
162,0.4108638052600284,1.4189222113798508
163,0.02226575645909179,3.308594406262273
164,0.30092622234612776,0.3370275005977703
165,0.3467662705469934,-0.004576674992222252
166,0.33704988566933025,0.7303311629075324
167,0.3320955716444587,1.27951257598761
168,0.10370717567639076,2.32276126430952
169,0.2107298226292187,1.5722803410099004
170,0.2365695546286588,1.6646410803004983
171,0.18369859672748134,1.8377059088088572
172,0.2154593859513625,3.0456701066941605
173,0.11060508515740253,1.5825834595746073
174,0.2595957011535077,0.9149762083044664
175,0.11295544364475063,3.3846473307785345
176,0.17926741675910307,1.8203296915162355
177,0.4183240208735697,1.4693034840650085
178,0.3424897348110818,0.9878595855827825
179,0.22296716438540898,2.741957992184325
180,0.19138134365857695,1.4633292435028125
181,0.27668871096830117,1.3369197755891946
182,0.058045837986355764,3.949336479905469
183,0.22334654377300467,3.3629678157376475
184,0.2585652954771831,1.2170410531546167
185,0.08993977794489183,1.877541647721955
186,0.3416326841634145,1.3933810821763473
187,0.21582864298761706,3.6464872859651223
188,0.09587658370946883,1.580235973946401
189,0.29690037046452744,0.35409987715809166
190,0.19529979802950947,1.294671964422264
191,0.23389424635570322,1.8670450615973095
192,0.05956877202333999,3.7250886333495146
193,0.20695309308757714,2.738880625125603
194,0.21969377245295618,1.943746490382182
195,0.3553165074517892,1.152183334750589
196,0.06406461949154618,0.9407195132371271
197,0.13765240001885104,1.286210058540746
198,0.23358524653110635,2.1920425662579817
199,0.23763058971235296,2.2951433804119006
200,0.13035435547354268,1.4202291719834648
201,0.06870345571951475,1.6087645617808448
202,0.0958660213764233,1.1329090332583291
203,0.3485479713318256,0.9703913826068629
204,0.19894673074441016,2.1124945505871437
205,0.17539276842580875,1.4078030438977294
206,0.14606700957420315,1.2185096060488831
207,0.1525485900019703,0.913288831790851
208,0.3058528270181924,1.248001732887957
209,0.275257316441639,2.340696570397995
210,0.20612409616842342,2.5229758036875864
211,0.18389606103166045,2.4016476417978083
212,0.2925739586207783,1.1268981276080012
213,0.2485217257963086,1.5314862951563555
214,0.19037477797246538,0.5649149742748705
215,0.13004953488552928,3.21387205542851
216,0.08307600273838034,1.0465806170395808
217,0.17804438073075346,1.6966640785709615
218,0.26238994950108463,1.0488545841290033
219,0.2622839145005855,3.375892708754691
220,0.04529606981668621,2.8691679528856184
221,0.09528046018021996,1.9095044980786042
222,0.20903236247977475,1.5724761461242451
223,0.29546183884713173,2.646843788206752
224,0.06479391747780028,3.4763168563986255
225,0.04206200355110923,4.6685470921729575
226,0.373855094879616,1.4206190489494048
227,0.26476673254727245,1.8459618017948287
228,0.38766870145786925,1.2868030080404012
229,0.23386816029778856,1.913630456343526
230,0.21986124148497765,2.419503739263746
231,0.16485627270594705,1.2694307741694502
232,0.039583777430379996,2.9263768354649073
233,0.08945702434129998,4.067403245790047
234,0.2326743629732846,3.175204638093419
235,0.10009964172058972,4.262890214085928
236,0.27547013274318033,2.2258482488169378
237,0.01360918140198919,2.362894916914229
238,0.18030870155598677,2.5723161386413267
239,0.28002743548495346,1.0565170103654964
240,0.0898210881068735,3.8960594689197023
241,0.2537278341369529,1.9524202854736359
242,0.1456694328226149,0.9220895749313058
243,0.09430415901169908,4.174829954972665
